"_messagetimems","_messagetime","_raw","cluster","_collector","container","deployment","environment","host","log_level","logtype","namespace","node","pod","provider","region","service","_size","_source","_sourcecategory","_sourcehost","_sourcename","tier"
"1667250400854","10/31/2022 14:06:40.854 -0700","{""timestamp"":1667250400854,""log"":{""instant"":{""epochSecond"":1667250400,""nanoOfSecond"":854494000},""thread"":""cr-jetty-3558"",""level"":""INFO"",""loggerName"":""com.automationanywhere.serverrepository.core.service.impl.PathResolverV2Impl"",""message"":""For path:Automation Anywhere\\Bots\\F-CS-24482-CheckoutWithChildVersionhoce\\subChild1YRGk-Test the Ordered Resolved Paths are [Automation Anywhere, Automation Anywhere\\Bots, Automation Anywhere\\Bots\\F-CS-24482-CheckoutWithChildVersionhoce] and the ordered unresolved path parts are: [subChild1YRGk-Test]"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""b0a36ad36e4f0ea3"",""NewRelic:trace.id"":""178449303aabe52f1b8ca6ef580c75af""},""threadId"":3558,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:06:40.854615724Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","828","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250400853","10/31/2022 14:06:40.853 -0700","{""timestamp"":1667250400853,""log"":{""instant"":{""epochSecond"":1667250400,""nanoOfSecond"":852934000},""thread"":""cr-jetty-3558"",""level"":""INFO"",""loggerName"":""com.automationanywhere.serverrepository.core.service.impl.PathResolverV2Impl"",""message"":""All the paths that need to be resolved for path:Automation Anywhere\\Bots\\F-CS-24482-CheckoutWithChildVersionhoce\\subChild1YRGk-Test are :[Automation Anywhere, Automation Anywhere\\Bots, Automation Anywhere\\Bots\\F-CS-24482-CheckoutWithChildVersionhoce, Automation Anywhere\\Bots\\F-CS-24482-CheckoutWithChildVersionhoce\\subChild1YRGk-Test]"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""b0a36ad36e4f0ea3"",""NewRelic:trace.id"":""178449303aabe52f1b8ca6ef580c75af""},""threadId"":3558,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:06:40.853078844Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","865","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250400849","10/31/2022 14:06:40.849 -0700","{""timestamp"":1667250400849,""log"":{""instant"":{""epochSecond"":1667250400,""nanoOfSecond"":848803000},""thread"":""cr-jetty-3558"",""level"":""INFO"",""loggerName"":""com.automationanywhere.serverrepository.core.service.impl.FileServiceBaseV2Impl"",""message"":""Checking if the user has upload permission to the directory the file resides in:9"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""b0a36ad36e4f0ea3"",""NewRelic:trace.id"":""178449303aabe52f1b8ca6ef580c75af""},""threadId"":3558,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:06:40.84891031Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","604","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250400849","10/31/2022 14:06:40.849 -0700","{""timestamp"":1667250400849,""log"":{""instant"":{""epochSecond"":1667250400,""nanoOfSecond"":848629000},""thread"":""cr-jetty-3558"",""level"":""INFO"",""loggerName"":""com.automationanywhere.serverrepository.core.service.impl.FileServiceBaseV2Impl"",""message"":""Checking if the user has upload permissions to edit the file :87"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""b0a36ad36e4f0ea3"",""NewRelic:trace.id"":""178449303aabe52f1b8ca6ef580c75af""},""threadId"":3558,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:06:40.848741185Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","588","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250400849","10/31/2022 14:06:40.849 -0700","{""timestamp"":1667250400849,""log"":{""instant"":{""epochSecond"":1667250400,""nanoOfSecond"":848410000},""thread"":""cr-jetty-3558"",""level"":""INFO"",""loggerName"":""com.automationanywhere.serverrepository.core.service.impl.PathResolverV2Impl"",""message"":""For path:Automation Anywhere\\Bots\\F-CS-24482-CheckoutWithChildVersionhoce\\child2pRmE-Test the Ordered Resolved Paths are [Automation Anywhere, Automation Anywhere\\Bots, Automation Anywhere\\Bots\\F-CS-24482-CheckoutWithChildVersionhoce] and the ordered unresolved path parts are: [child2pRmE-Test]"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""b0a36ad36e4f0ea3"",""NewRelic:trace.id"":""178449303aabe52f1b8ca6ef580c75af""},""threadId"":3558,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:06:40.848551938Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","822","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250400848","10/31/2022 14:06:40.848 -0700","{""timestamp"":1667250400848,""log"":{""instant"":{""epochSecond"":1667250400,""nanoOfSecond"":846538000},""thread"":""cr-jetty-3558"",""level"":""INFO"",""loggerName"":""com.automationanywhere.serverrepository.core.service.impl.PathResolverV2Impl"",""message"":""All the paths that need to be resolved for path:Automation Anywhere\\Bots\\F-CS-24482-CheckoutWithChildVersionhoce\\child2pRmE-Test are :[Automation Anywhere, Automation Anywhere\\Bots, Automation Anywhere\\Bots\\F-CS-24482-CheckoutWithChildVersionhoce, Automation Anywhere\\Bots\\F-CS-24482-CheckoutWithChildVersionhoce\\child2pRmE-Test]"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""b0a36ad36e4f0ea3"",""NewRelic:trace.id"":""178449303aabe52f1b8ca6ef580c75af""},""threadId"":3558,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:06:40.846717826Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","859","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250400848","10/31/2022 14:06:40.848 -0700","{""timestamp"":1667250400848,""log"":{""instant"":{""epochSecond"":1667250400,""nanoOfSecond"":842266000},""thread"":""cr-jetty-3558"",""level"":""INFO"",""loggerName"":""com.automationanywhere.serverrepository.core.service.impl.FileServiceBaseV2Impl"",""message"":""Checking if the user has upload permission to the directory the file resides in:9"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""b0a36ad36e4f0ea3"",""NewRelic:trace.id"":""178449303aabe52f1b8ca6ef580c75af""},""threadId"":3558,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:06:40.842365016Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","605","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250400848","10/31/2022 14:06:40.848 -0700","{""timestamp"":1667250400848,""log"":{""instant"":{""epochSecond"":1667250400,""nanoOfSecond"":842220000},""thread"":""cr-jetty-3558"",""level"":""INFO"",""loggerName"":""com.automationanywhere.serverrepository.core.service.impl.FileServiceBaseV2Impl"",""message"":""Checking if the user has upload permissions to edit the file :87"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""b0a36ad36e4f0ea3"",""NewRelic:trace.id"":""178449303aabe52f1b8ca6ef580c75af""},""threadId"":3558,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:06:40.842354491Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","588","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250400847","10/31/2022 14:06:40.847 -0700","{""timestamp"":1667250400847,""log"":{""instant"":{""epochSecond"":1667250400,""nanoOfSecond"":842129000},""thread"":""cr-jetty-3558"",""level"":""INFO"",""loggerName"":""com.automationanywhere.serverrepository.core.service.impl.PathResolverV2Impl"",""message"":""For path:Automation Anywhere\\Bots\\F-CS-24482-CheckoutWithChildVersionhoce\\child1ZVMS-Test the Ordered Resolved Paths are [Automation Anywhere, Automation Anywhere\\Bots, Automation Anywhere\\Bots\\F-CS-24482-CheckoutWithChildVersionhoce] and the ordered unresolved path parts are: [child1ZVMS-Test]"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""b0a36ad36e4f0ea3"",""NewRelic:trace.id"":""178449303aabe52f1b8ca6ef580c75af""},""threadId"":3558,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:06:40.842281675Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","822","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250400847","10/31/2022 14:06:40.847 -0700","{""timestamp"":1667250400847,""log"":{""instant"":{""epochSecond"":1667250400,""nanoOfSecond"":840624000},""thread"":""cr-jetty-3558"",""level"":""INFO"",""loggerName"":""com.automationanywhere.serverrepository.core.service.impl.PathResolverV2Impl"",""message"":""All the paths that need to be resolved for path:Automation Anywhere\\Bots\\F-CS-24482-CheckoutWithChildVersionhoce\\child1ZVMS-Test are :[Automation Anywhere, Automation Anywhere\\Bots, Automation Anywhere\\Bots\\F-CS-24482-CheckoutWithChildVersionhoce, Automation Anywhere\\Bots\\F-CS-24482-CheckoutWithChildVersionhoce\\child1ZVMS-Test]"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""b0a36ad36e4f0ea3"",""NewRelic:trace.id"":""178449303aabe52f1b8ca6ef580c75af""},""threadId"":3558,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:06:40.840784077Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","859","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250400847","10/31/2022 14:06:40.847 -0700","{""timestamp"":1667250400847,""log"":{""instant"":{""epochSecond"":1667250400,""nanoOfSecond"":836110000},""thread"":""cr-jetty-3558"",""level"":""INFO"",""loggerName"":""com.automationanywhere.serverrepository.core.service.impl.FileServiceBaseV2Impl"",""message"":""Checking if the user has upload permission to the directory the file resides in:9"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""b0a36ad36e4f0ea3"",""NewRelic:trace.id"":""178449303aabe52f1b8ca6ef580c75af""},""threadId"":3558,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:06:40.836214254Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","605","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250400847","10/31/2022 14:06:40.847 -0700","{""timestamp"":1667250400847,""log"":{""instant"":{""epochSecond"":1667250400,""nanoOfSecond"":836069000},""thread"":""cr-jetty-3558"",""level"":""INFO"",""loggerName"":""com.automationanywhere.serverrepository.core.service.impl.FileServiceBaseV2Impl"",""message"":""Checking if the user has upload permissions to edit the file :87"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""b0a36ad36e4f0ea3"",""NewRelic:trace.id"":""178449303aabe52f1b8ca6ef580c75af""},""threadId"":3558,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:06:40.836204076Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","588","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250400846","10/31/2022 14:06:40.846 -0700","{""timestamp"":1667250400846,""log"":{""instant"":{""epochSecond"":1667250400,""nanoOfSecond"":835924000},""thread"":""cr-jetty-3558"",""level"":""INFO"",""loggerName"":""com.automationanywhere.serverrepository.core.service.impl.PathResolverV2Impl"",""message"":""For path:Automation Anywhere\\Bots\\F-CS-24482-CheckoutWithChildVersionhoce\\parent1xDZa-Test the Ordered Resolved Paths are [Automation Anywhere, Automation Anywhere\\Bots, Automation Anywhere\\Bots\\F-CS-24482-CheckoutWithChildVersionhoce] and the ordered unresolved path parts are: [parent1xDZa-Test]"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""b0a36ad36e4f0ea3"",""NewRelic:trace.id"":""178449303aabe52f1b8ca6ef580c75af""},""threadId"":3558,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:06:40.836120208Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","824","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250400846","10/31/2022 14:06:40.846 -0700","{""timestamp"":1667250400846,""log"":{""instant"":{""epochSecond"":1667250400,""nanoOfSecond"":834099000},""thread"":""cr-jetty-3558"",""level"":""INFO"",""loggerName"":""com.automationanywhere.serverrepository.core.service.impl.PathResolverV2Impl"",""message"":""All the paths that need to be resolved for path:Automation Anywhere\\Bots\\F-CS-24482-CheckoutWithChildVersionhoce\\parent1xDZa-Test are :[Automation Anywhere, Automation Anywhere\\Bots, Automation Anywhere\\Bots\\F-CS-24482-CheckoutWithChildVersionhoce, Automation Anywhere\\Bots\\F-CS-24482-CheckoutWithChildVersionhoce\\parent1xDZa-Test]"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""b0a36ad36e4f0ea3"",""NewRelic:trace.id"":""178449303aabe52f1b8ca6ef580c75af""},""threadId"":3558,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:06:40.834312008Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","861","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
"1667250400845","10/31/2022 14:06:40.845 -0700","{""timestamp"":1667250400845,""log"":{""instant"":{""epochSecond"":1667250400,""nanoOfSecond"":826110000},""thread"":""cr-jetty-3558"",""level"":""INFO"",""loggerName"":""com.automationanywhere.serverrepository.core.service.impl.FileServiceBaseV2Impl"",""message"":""Checking if the user has upload permission to the directory the file resides in:9"",""endOfBatch"":false,""loggerFqcn"":""org.apache.logging.log4j.spi.AbstractLogger"",""contextMap"":{""NewRelic:span.id"":""b0a36ad36e4f0ea3"",""NewRelic:trace.id"":""178449303aabe52f1b8ca6ef580c75af""},""threadId"":3558,""threadPriority"":5},""stream"":""stdout"",""time"":""2022-10-31T21:06:40.826202323Z""}","test-us-west-2-eks","test-us-west-2-eks","kernel-kernel","lilywei-kernel","test","ip-10-19-70-63.us-west-2.compute.internal","INFO","Other","default","ip-10-19-70-63.us-west-2.compute.internal","lilywei-kernel-5b4df4c899-2429k","aws","us-west-2","lilywei-kernel_lilywei-kernel-internal","605","logs","test/aws/us-west-2/k8s/default/lilywei-kernel","35.155.28.36","default_lilywei-kernel-5b4df4c899-2429k_kernel-kernel","infrequent"
